-1.18601	0.4	0	0.009	0.00884	--	-69428.62562	--
-2.66821	1	7.94044E-5	0.00898	0.03102	-68737.53581	-68785.96391	48.4281
-2.61986	1	2.77224E-4	0.00894	0.0533	-65600.52818	-67371.1596	1770.63142
-2.37234	1	4.74057E-4	0.00889	0.0757	-63767.75968	-64802.2117	1034.45202
-2.35101	1	6.69903E-4	0.00885	0.09821	-61130.07015	-59783.12821	-1346.94194
-2.04	1	8.64762E-4	0.00881	0.12082	-53236.68261	-49985.95865	-3250.72396
-1.2812	1	0.00106	0.00876	0.14355	-34193.31719	-34703.47435	510.15716
-0.62579	1	0.00125	0.00872	0.16639	-16205.72645	-19938.25761	3732.53116
-0.42016	1	0.00144	0.00868	0.18933	-9100.45208	-10917.18431	1816.73223
-0.26185	1	0.00163	0.00863	0.21239	-8419.28406	-6360.31554	-2058.96852
-0.21724	1	0.00182	0.00859	0.23555	-7872.90811	-4024.05804	-3848.85007
-0.16981	1	0.00201	0.00855	0.25882	-5758.99741	-2731.27941	-3027.718
-0.12086	1	0.0022	0.0085	0.28221	-6204.24585	-1958.37438	-4245.87146
-0.10705	1	0.00239	0.00846	0.3057	-5052.2691	-1465.13537	-3587.13373
-0.05563	1	0.00257	0.00842	0.32931	-2849.91324	-1133.25975	-1716.65349
-0.08677	1	0.00276	0.00838	0.35302	-3374.20761	-900.16713	-2474.04047
-0.04072	1	0.00294	0.00834	0.37684	-1557.42057	-730.59853	-826.82204
-0.07383	1	0.00313	0.0083	0.40077	-1710.97766	-603.59032	-1107.38735
0.00928	1	0.00331	0.00825	0.42482	-280.21664	-506.09638	225.87975
-0.07899	1	0.00349	0.00821	0.44897	-3457.1612	-429.67633	-3027.48488
-0.0103	1	0.00367	0.00817	0.47323	-588.28387	-368.68463	-219.59924
0.01237	1	0.00385	0.00813	0.4976	-10.61241	-319.23496	308.62255
-0.06442	1	0.00403	0.00809	0.52208	-1347.72106	-278.58418	-1069.13688
0.01467	1	0.0042	0.00805	0.54667	260.21631	-244.75297	504.96928
-0.06527	1	0.00438	0.00801	0.57137	-1908.67521	-216.28518	-1692.39003
-0.04769	1	0.00455	0.00797	0.59618	-1844.73737	-192.09087	-1652.6465
-0.09146	1	0.00473	0.00793	0.6211	-3166.62028	-171.34149	-2995.27879
0.01816	1	0.0049	0.00789	0.64613	689.46879	-153.39837	842.86716
0.00151	1	0.00507	0.00785	0.67127	873.11918	-137.76301	1010.8822
0.00876	1	0.00525	0.00781	0.69652	-466.50414	-124.04182	-342.46232
0.05223	1	0.00542	0.00777	0.72187	618.43585	-111.92079	730.35664
-0.01385	1	0.00558	0.00774	0.74734	-126.12927	-101.14702	-24.98225
-0.00694	1	0.00575	0.0077	0.77292	-546.43334	-91.51503	-454.91831
-0.04857	1	0.00592	0.00766	0.79861	-1758.35298	-82.85652	-1675.49645
-0.02984	1	0.00609	0.00762	0.8244	-2042.80877	-75.0326	-1967.77617
0.03383	1	0.00625	0.00758	0.85031	233.83205	-67.92787	301.75992
-0.01479	1	0.00642	0.00755	0.87633	-473.23283	-61.44581	-411.78702
-0.08137	1	0.00658	0.00751	0.90245	-2764.42831	-55.50524	-2708.92307
-0.01476	1	0.00674	0.00747	0.92869	-877.39784	-50.03748	-827.36036
0.07637	1	0.0069	0.00743	0.95503	1048.49294	-44.98411	1093.47706
	--	0.00706	0.0074	--			
