-1.05483	0.4	0	0.009	0.00884	--	-69059.64715	--
-2.49701	1	7.94044E-5	0.00898	0.03102	-66150.64465	-68351.19806	2200.55341
-2.43375	1	2.77224E-4	0.00894	0.0533	-65547.86326	-67049.52316	1501.6599
-2.28418	1	4.74057E-4	0.00889	0.0757	-64327.47705	-65243.28203	915.80498
-2.20714	1	6.69903E-4	0.00885	0.09821	-62987.48924	-62695.15791	-292.33133
-2.11453	1	8.64762E-4	0.00881	0.12082	-60484.07677	-59075.11873	-1408.95804
-1.99296	1	0.00106	0.00876	0.14355	-56089.45769	-54001.20898	-2088.24871
-1.76822	1	0.00125	0.00872	0.16639	-50631.09206	-47233.11341	-3397.97865
-1.38135	1	0.00144	0.00868	0.18933	-41096.11001	-39051.68255	-2044.42746
-0.90872	1	0.00163	0.00863	0.21239	-28111.67481	-30475.7825	2364.10769
-0.55763	1	0.00182	0.00859	0.23555	-18817.01236	-22782.51797	3965.50561
-0.34067	1	0.00201	0.00855	0.25882	-12195.79633	-16714.03399	4518.23766
-0.22898	1	0.0022	0.0085	0.28221	-12702.81282	-12293.86964	-408.94318
-0.10137	1	0.00239	0.00846	0.3057	-8500.03292	-9182.8295	682.79657
-0.1511	1	0.00257	0.00842	0.32931	-8174.24622	-7002.24383	-1172.00239
-0.06469	1	0.00276	0.00838	0.35302	-5203.44258	-5455.57204	252.12946
-0.10817	1	0.00294	0.00834	0.37684	-7075.25274	-4337.67454	-2737.5782
-0.06418	1	0.00313	0.0083	0.40077	-6100.23253	-3512.61051	-2587.62202
-0.14296	1	0.00331	0.00825	0.42482	-8011.98134	-2890.97429	-5121.00705
-0.03396	1	0.00349	0.00821	0.44897	-4184.14173	-2413.45819	-1770.68354
-0.01527	1	0.00367	0.00817	0.47323	-3860.42376	-2040.09653	-1820.32724
0.00455	1	0.00385	0.00813	0.4976	-5588.95335	-1743.45567	-3845.49768
-0.02322	1	0.00403	0.00809	0.52208	-4685.8454	-1504.34255	-3181.50286
-0.01818	1	0.0042	0.00805	0.54667	-3895.86331	-1309.07796	-2586.78535
-0.04391	1	0.00438	0.00801	0.57137	-5876.14835	-1147.73973	-4728.40862
-0.00229	1	0.00455	0.00797	0.59618	-4393.67742	-1013.01181	-3380.66561
-0.05544	1	0.00473	0.00793	0.6211	-4610.07325	-899.41714	-3710.6561
-0.05722	1	0.0049	0.00789	0.64613	-5960.18553	-802.79752	-5157.38802
-0.03985	1	0.00507	0.00785	0.67127	-5797.35991	-719.95495	-5077.40497
-0.01933	1	0.00525	0.00781	0.69652	-3837.21805	-648.40047	-3188.81758
0.00351	1	0.00542	0.00777	0.72187	-2960.37499	-586.17556	-2374.19943
0.01598	1	0.00558	0.00774	0.74734	-2410.64754	-531.72341	-1878.92413
0.05963	1	0.00575	0.0077	0.77292	-426.04452	-483.79487	57.75035
-0.00841	1	0.00592	0.00766	0.79861	-4458.24861	-441.3789	-4016.86971
0.04158	1	0.00609	0.00762	0.8244	-1746.5108	-403.65059	-1342.86021
0.07418	1	0.00625	0.00758	0.85031	-991.2797	-369.93179	-621.34791
-0.01673	1	0.00642	0.00755	0.87633	-3270.14569	-339.66113	-2930.48456
0.00732	1	0.00658	0.00751	0.90245	-2173.62423	-312.37086	-1861.25337
0.05055	1	0.00674	0.00747	0.92869	-1504.34992	-287.66886	-1216.68105
-0.02624	1	0.0069	0.00743	0.95503	-3751.2542	-265.22453	-3486.02967
	--	0.00706	0.0074	--			
