-0.99989	0.4	0	0.009	0.00884	--	-61871.99203	--
-2.33233	1	7.94044E-5	0.00898	0.03102	-58348.51736	-57688.12618	-660.39119
-1.94952	1	2.77224E-4	0.00894	0.0533	-48424.53927	-50805.32347	2380.7842
-1.75223	1	4.74057E-4	0.00889	0.0757	-44414.48188	-43143.76124	-1270.72064
-1.33612	1	6.69903E-4	0.00885	0.09821	-36990.53991	-35383.93509	-1606.60482
-1.12871	1	8.64762E-4	0.00881	0.12082	-28221.80809	-28251.83668	30.02859
-0.89282	1	0.00106	0.00876	0.14355	-23245.22258	-22220.217	-1025.00557
-0.63263	1	0.00125	0.00872	0.16639	-15168.31328	-17413.77419	2245.46091
-0.45551	1	0.00144	0.00868	0.18933	-12180.24667	-13714.78496	1534.53829
-0.35473	1	0.00163	0.00863	0.21239	-8923.92071	-10910.86149	1986.94078
-0.2882	1	0.00182	0.00859	0.23555	-7992.39329	-8789.30262	796.90933
-0.2988	1	0.00201	0.00855	0.25882	-8052.03444	-7174.18962	-877.84483
-0.21594	1	0.0022	0.0085	0.28221	-7056.62445	-5931.83188	-1124.79257
-0.21883	1	0.00239	0.00846	0.3057	-7912.27898	-4964.41252	-2947.86647
-0.2139	1	0.00257	0.00842	0.32931	-6147.88513	-4201.37179	-1946.51335
-0.15096	1	0.00276	0.00838	0.35302	-4957.44393	-3591.88785	-1365.55608
-0.09948	1	0.00294	0.00834	0.37684	-2931.39966	-3099.15799	167.75833
-0.07575	1	0.00313	0.0083	0.40077	-2316.64359	-2696.29024	379.64666
-0.06096	1	0.00331	0.00825	0.42482	-2033.07642	-2363.42126	330.34484
-0.0685	1	0.00349	0.00821	0.44897	-1819.3862	-2085.70937	266.32317
-0.11586	1	0.00367	0.00817	0.47323	-2497.36224	-1851.93545	-645.42679
-0.07786	1	0.00385	0.00813	0.4976	-1430.9014	-1653.52172	222.62032
-0.03815	1	0.00403	0.00809	0.52208	-1205.20307	-1483.83775	278.63468
-0.03742	1	0.0042	0.00805	0.54667	-790.14563	-1337.70467	547.55905
-0.07796	1	0.00438	0.00801	0.57137	-2152.35054	-1211.03745	-941.31309
-0.06287	1	0.00455	0.00797	0.59618	-1917.58353	-1100.58376	-816.99977
-0.01128	1	0.00473	0.00793	0.6211	3962.54167	-1003.73168	4966.27335
3.03849E-4	1	0.0049	0.00789	0.64613	-1329.73532	-918.36631	-411.36902
-0.03392	1	0.00507	0.00785	0.67127	-1421.83652	-842.76204	-579.07447
-0.00409	1	0.00525	0.00781	0.69652	741.2322	-775.50076	1516.73296
-0.02376	1	0.00542	0.00777	0.72187	-1844.75764	-715.40909	-1129.34855
-0.05504	1	0.00558	0.00774	0.74734	-712.19194	-661.51005	-50.68189
-0.0272	1	0.00575	0.0077	0.77292	-1076.93659	-612.98526	-463.95133
-0.05345	1	0.00592	0.00766	0.79861	-542.96432	-569.14536	26.18104
-0.10065	1	0.00609	0.00762	0.8244	-2966.59965	-529.4066	-2437.19305
-0.04578	1	0.00625	0.00758	0.85031	450.79636	-493.27215	944.06851
-0.06946	1	0.00642	0.00755	0.87633	-1432.59428	-460.31719	-972.27709
-0.04805	1	0.00658	0.00751	0.90245	-1734.61877	-430.17685	-1304.44192
-0.03824	1	0.00674	0.00747	0.92869	-1058.44752	-402.53641	-655.91111
-0.08507	1	0.0069	0.00743	0.95503	-2070.68704	-377.12333	-1693.56371
	--	0.00706	0.0074	--			
