-0.46035	0.4	0	0.009	0.00884	--	-55741.45467	--
-1.68556	1	7.94044E-5	0.00898	0.03102	-50986.7889	-53361.91312	2375.12421
-1.74615	1	2.77224E-4	0.00894	0.0533	-51224.45541	-49619.82288	-1604.63253
-1.53382	1	4.74057E-4	0.00889	0.0757	-44998.39844	-45500.0665	501.66806
-1.43789	1	6.69903E-4	0.00885	0.09821	-43122.13772	-41112.58481	-2009.55291
-1.22374	1	8.64762E-4	0.00881	0.12082	-37611.75011	-36613.08822	-998.66189
-0.97709	1	0.00106	0.00876	0.14355	-32193.80153	-32178.7872	-15.01433
-0.7996	1	0.00125	0.00872	0.16639	-26772.39327	-27975.32996	1202.9367
-0.62229	1	0.00144	0.00868	0.18933	-24644.3319	-24128.33459	-515.9973
-0.51666	1	0.00163	0.00863	0.21239	-21475.81581	-20709.84649	-765.96932
-0.39746	1	0.00182	0.00859	0.23555	-17453.49535	-17740.98027	287.48492
-0.23615	1	0.00201	0.00855	0.25882	-12129.22142	-15204.67927	3075.45786
-0.19807	1	0.0022	0.0085	0.28221	-12600.38261	-13061.01943	460.63683
-0.10714	1	0.00239	0.00846	0.3057	-10434.75719	-11260.08066	825.32347
-0.10271	1	0.00257	0.00842	0.32931	-7284.9145	-9750.66682	2465.75232
-0.07102	1	0.00276	0.00838	0.35302	-7209.71444	-8485.2145	1275.50006
0.02416	1	0.00294	0.00834	0.37684	-9673.05874	-7421.97592	-2251.08282
0.00118	1	0.00313	0.0083	0.40077	-6936.08657	-6525.54546	-410.54111
0.0074	1	0.00331	0.00825	0.42482	-5252.58182	-5766.51688	513.93506
-0.14774	1	0.00349	0.00821	0.44897	-8685.34222	-5120.76489	-3564.57734
-0.00763	1	0.00367	0.00817	0.47323	-5199.16989	-4568.62701	-630.54288
0.03465	1	0.00385	0.00813	0.4976	-4824.20116	-4094.12243	-730.07873
0.02728	1	0.00403	0.00809	0.52208	-3658.42233	-3684.26495	25.84261
-0.07921	1	0.0042	0.00805	0.54667	-6145.31569	-3328.48502	-2816.83067
-0.00965	1	0.00438	0.00801	0.57137	-4304.82467	-3018.15615	-1286.66852
0.07824	1	0.00455	0.00797	0.59618	-2429.15855	-2746.21251	317.05396
0.0615	1	0.00473	0.00793	0.6211	-1438.30701	-2506.843	1068.53599
0.10362	1	0.0049	0.00789	0.64613	-1068.23311	-2295.2475	1227.01439
0.09841	1	0.00507	0.00785	0.67127	-1977.0807	-2107.44292	130.36222
0.15	1	0.00525	0.00781	0.69652	-852.21947	-1940.10893	1087.88945
0.08137	1	0.00542	0.00777	0.72187	-1614.76117	-1790.4649	175.70373
0.05601	1	0.00558	0.00774	0.74734	-3054.5447	-1656.17163	-1398.37307
0.084	1	0.00575	0.0077	0.77292	-1872.12265	-1535.25248	-336.87017
0.11365	1	0.00592	0.00766	0.79861	-1216.35165	-1426.02996	209.67831
0.04865	1	0.00609	0.00762	0.8244	-3099.50634	-1327.07443	-1772.43191
0.05143	1	0.00625	0.00758	0.85031	-3324.41744	-1237.16253	-2087.2549
0.0225	1	0.00642	0.00755	0.87633	-3488.5401	-1155.24333	-2333.29676
0.06284	1	0.00658	0.00751	0.90245	-1773.47699	-1080.41057	-693.06642
0.06156	1	0.00674	0.00747	0.92869	-1493.25431	-1011.87993	-481.37438
0.03848	1	0.0069	0.00743	0.95503	-2641.47032	-948.97022	-1692.5001
	--	0.00706	0.0074	--			
