time_x	cp_y
378	0.00162
379	0.00183
380	7.83136E-4
381	1.59799E-4
382	4.56463E-4
383	0.00116
384	0.00223
385	0.00276
386	0.00333
387	0.00118
388	6.37969E-4
389	9.97954E-4
390	0.00117
391	-0.00217
392	-0.00222
393	-0.00345
394	-0.0073
395	-0.01025
396	-0.0084
397	-0.00788
398	-0.00652
399	-0.0039
400	-0.00148
401	1.63157E-4
402	7.52762E-4
403	8.72368E-4
404	0.0025
405	0.00442
406	0.00398
407	0.00443
408	0.00484
409	0.00502
410	0.0043
411	0.00357
412	0.00308
413	0.00289
414	0.00165
415	0.0012
416	0.00137
417	1.93986E-4
418	-1.54656E-4
419	-4.32978E-5
420	2.58417E-4
421	3.07547E-4
422	-0.00216
423	-0.0246
424	-0.06621
425	-0.12129
426	-0.191
427	-0.27405
428	-0.34996
429	-0.41125
430	-0.4599
431	-0.48706
432	-0.48871
433	-0.47067
434	-0.44262
435	-0.40736
436	-0.37361
437	-0.34508
438	-0.32171
439	-0.29889
440	-0.27841
441	-0.26053
442	-0.24429
443	-0.23123
444	-0.22076
445	-0.21372
446	-0.20585
447	-0.19714
448	-0.18559
449	-0.17607
450	-0.16569
451	-0.15572
452	-0.14647
453	-0.13699
454	-0.1255
455	-0.11595
456	-0.10721
457	-0.09915
458	-0.09263
459	-0.08791
460	-0.08214
461	-0.07779
462	-0.07174
463	-0.06597
464	-0.06177
465	-0.05658
466	-0.05076
467	-0.04783
468	-0.04459
469	-0.04114
470	-0.03914
471	-0.03755
472	-0.03433
473	-0.03319
474	-0.03078
475	-0.03069
476	-0.03134
477	-0.03265
478	-0.03188
479	-0.03237
480	-0.02928
481	-0.02641
482	-0.02442
483	-0.02379
484	-0.02195
485	-0.02186
486	-0.02101
487	-0.01971
488	-0.01652
489	-0.01395
490	-0.01266
491	-0.0119
492	-0.01258
493	-0.01545
494	-0.01759
495	-0.0173
496	-0.01746
497	-0.01816
498	-0.01795
499	-0.01753
500	-0.01834
501	-0.0172
502	-0.01547
503	-0.01421
504	-0.01357
505	-0.01264
506	-0.01276
507	-0.01127
508	-0.0087
509	-0.00604
510	-0.00363
511	-0.00112
512	1.78914E-5
513	2.99054E-4
514	-5.49783E-4
515	-0.00138
516	-0.00325
517	-0.00515
518	-0.00843
519	-0.01187
520	-0.01252
521	-0.01091
522	-0.00825
523	-0.00439
524	-6.20513E-4
525	8.47558E-4
526	-0.00141
527	-0.00453
528	-0.00528
529	-0.00561
530	-0.00525
531	-0.00331
532	-3.15831E-4
533	4.38262E-4
534	-1.47644E-4
535	-7.53551E-4
536	0.00102
537	0.00205
538	0.00316
539	0.00517
540	0.00515
541	0.00312
542	-3.4852E-4
543	-0.01177
544	-0.03031
545	-0.0528
546	-0.08095
547	-0.11548
548	-0.14862
549	-0.17644
550	-0.19942
551	-0.21694
552	-0.22333
553	-0.21967
554	-0.20898
555	-0.19536
556	-0.17843
557	-0.16294
558	-0.15036
559	-0.14037
560	-0.13257
561	-0.12602
562	-0.11888
563	-0.11115
564	-0.10561
565	-0.10093
566	-0.09721
567	-0.09508
568	-0.09378
569	-0.09149
570	-0.088
571	-0.08508
572	-0.08136
573	-0.0765
574	-0.07114
575	-0.06629
576	-0.06143
577	-0.05646
578	-0.05396
579	-0.05122
580	-0.04848
581	-0.0454
582	-0.04283
583	-0.04024
584	-0.03723
585	-0.03431
586	-0.03158
587	-0.0284
588	-0.02506
589	-0.02345
590	-0.02287
591	-0.023
592	-0.02333
593	-0.02327
594	-0.02253
595	-0.02188
596	-0.02015
597	-0.01977
598	-0.01974
599	-0.02055
600	-0.02004
601	-0.02097
602	-0.02247
603	-0.02366
604	-0.02363
605	-0.02224
606	-0.02022
607	-0.01699
608	-0.01367
609	-0.01128
610	-0.01075
611	-0.00923
612	-0.00691
613	-0.00407
614	-0.00177
615	-0.00231
616	-0.00386
617	-0.00616
618	-0.00863
619	-0.01063
620	-0.01003
621	-0.0092
622	-0.00795
623	-0.00587
624	-0.00402
625	-0.00183
626	-4.22644E-4
627	-0.0018
628	-0.00369
629	-0.00454
630	-0.00649
631	-0.00771
632	-0.00748
633	-0.00759
634	-0.00773
635	-0.0074
636	-0.0077
637	-0.00702
638	-0.00571
639	-0.006
640	-0.00527
641	-0.00326
642	-0.00236
643	-0.00289
644	-0.0017
645	-6.36718E-4
646	-0.0013
647	-4.34302E-4
648	9.05008E-4
649	6.0041E-4
650	-0.0011
651	-2.18784E-4
652	-0.00209
653	-0.00374
654	-0.00183
655	0.00138
656	0.00122
657	0.00231
658	0.00293
659	3.1159E-4
660	-0.00169
661	-0.00197
662	-0.00338
663	-0.0112
664	-0.02431
665	-0.04056
666	-0.05945
667	-0.08078
668	-0.09761
669	-0.10787
670	-0.1143
671	-0.11838
672	-0.11587
673	-0.1105
674	-0.10494
675	-0.09959
676	-0.09271
677	-0.0873
678	-0.08144
679	-0.07625
680	-0.07176
681	-0.06766
682	-0.06382
683	-0.06119
684	-0.05928
685	-0.05813
686	-0.05829
687	-0.05729
688	-0.0528
689	-0.04732
690	-0.04222
691	-0.03791
692	-0.03491
693	-0.03461
694	-0.03438
695	-0.03339
696	-0.03017
697	-0.02713
698	-0.02619
699	-0.02402
700	-0.02161
701	-0.02054
702	-0.01913
703	-0.01647
704	-0.01499
705	-0.01398
706	-0.01201
707	-0.01018
708	-0.00948
709	-0.00793
710	-0.00616
711	-0.00655
712	-0.00825
713	-0.00948
714	-0.01155
715	-0.01387
716	-0.01343
717	-0.01201
718	-0.00958
719	-0.00673
720	-0.00442
721	-0.00253
722	-7.55733E-4
723	-2.26155E-4
724	-0.00148
725	-0.00277
726	-0.00493
727	-0.0065
728	-0.00684
729	-0.0062
730	-0.0055
731	-0.005
732	-0.00457
733	-0.00432
734	-0.00418
735	-0.00243
736	-8.38702E-4
737	-0.00139
738	-8.80074E-4
739	-3.91508E-4
740	-7.35316E-4
741	-8.29124E-4
742	4.37068E-4
743	7.32602E-5
744	9.4892E-4
745	0.00208
746	0.00278
747	9.85786E-5
748	-5.18202E-4
749	-5.35317E-4
750	-0.00289
751	-0.00603
752	-0.00559
753	-0.00512
754	-0.00516
755	-0.00471
756	-0.00388
757	-0.00343
758	-0.00236
759	-0.00351
760	-0.00314
761	-0.00122
762	-5.69267E-4
763	-0.00358
764	-0.00597
765	-0.00728
766	-0.00681
767	-0.00499
768	-7.47415E-4
769	0.0036
770	0.00562
771	0.00487
772	0.00209
773	-7.0191E-4
774	-0.00206
775	-0.00236
776	-0.00205
777	9.94664E-4
778	0.00284
779	0.00405
780	0.00354
781	0.00323
782	0.00346
783	-9.21194E-4
784	-0.00932
785	-0.01632
786	-0.02423
787	-0.03507
788	-0.04242
789	-0.04647
790	-0.05196
791	-0.05632
792	-0.05715
793	-0.05387
794	-0.04829
795	-0.04051
796	-0.03348
797	-0.02841
798	-0.02464
799	-0.02334
800	-0.0243
801	-0.02396
802	-0.02286
803	-0.02342
804	-0.02353
805	-0.02109
806	-0.02248
807	-0.02402
808	-0.02482
809	-0.02485
810	-0.0256
811	-0.02368
812	-0.02233
813	-0.02041
814	-0.01783
815	-0.01348
816	-0.00905
817	-0.0057
818	-0.0038
819	-0.00342
820	-0.00532
821	-0.00631
822	-0.00561
823	-0.00509
824	-0.00532
825	-0.00419
826	-0.00366
827	-0.00337
828	-0.00317
829	-0.00236
830	-0.00329
831	-0.00494
832	-0.00584
833	-0.0065
834	-0.00692
835	-0.00662
836	-0.00644
837	-0.00641
838	-0.00492
839	-0.00349
840	-0.00191
841	4.97316E-4
842	0.00252
843	0.00321
844	0.00287
845	0.00237
846	6.21105E-4
847	-6.67442E-4
848	-0.00124
849	-0.00108
850	-8.0308E-4
851	3.93524E-5
852	-5.81186E-5
853	-7.5559E-4
854	-0.0022
855	-0.00275
856	-0.00248
857	-0.00258
858	-0.00193
859	2.64953E-4
860	8.88877E-4
861	4.44844E-5
862	-1.0946E-4
863	-4.13403E-4
864	-9.67347E-4
865	-4.31291E-4
866	0.00133
867	0.00315
868	0.00446
869	0.00476
870	0.00377
871	0.00195
872	-5.62545E-4
873	-0.00149
874	-0.00202
875	-0.0011
876	-7.69681E-4
877	-1.03374E-4
878	-4.17067E-4
879	2.92393E-5
880	-4.24454E-4
881	-0.00105
882	-0.00117
883	-0.00119
884	-0.00257
885	-0.00443
886	-0.00408
887	-0.00324
888	-7.23931E-4
889	0.00209
890	0.00464
891	0.00684
892	0.00663
893	0.00392
894	0.00255
895	0.0024
896	0.00101
897	0.00117
898	8.74631E-4
899	4.70107E-4
900	-0.00151
901	-0.00197
902	-0.00217
903	-0.00417
904	-0.01092
905	-0.0145
906	-0.01831
907	-0.02325
908	-0.02693
909	-0.027
910	-0.02691
911	-0.02723
912	-0.0246
913	-0.01957
914	-0.01428
915	-0.01186
916	-0.0105
917	-0.01189
918	-0.01388
919	-0.01472
920	-0.01508
921	-0.01351
922	-0.01071
923	-0.00734
924	-0.00472
925	-0.00262
926	-0.00225
927	-0.00255
928	-0.00311
929	-0.00458
930	-0.00513
931	-0.00449
932	-0.0038
933	-0.00423
934	-0.00466
935	-0.0052
936	-0.00695
937	-0.00721
938	-0.00754
939	-0.00807
940	-0.00833
941	-0.0082
942	-0.00955
943	-0.01008
944	-0.00926
945	-0.00852
946	-0.007
947	-0.00477
948	-0.00254
949	1.39623E-4
950	0.00256
951	0.0032
952	0.00218
953	0.00208
954	0.00112
955	1.24213E-4
956	-9.98726E-5
957	4.75987E-4
958	-4.78183E-4
959	-0.00127
960	-0.00354
961	-0.00337
962	-0.00213
963	-0.00162
964	-0.00218
965	-4.19383E-4
966	-0.00105
967	-0.00151
968	-0.00124
969	5.79079E-4
970	0.00203
971	0.00215
972	-8.68953E-4
973	-0.00206
974	-0.00189
975	-0.00193
976	-3.68354E-4
977	0.00194
978	0.00238
979	4.04518E-4
980	-0.00155
981	-0.00256
982	-0.00265
983	-0.00215
984	-0.00133
985	-4.80822E-4
986	-7.92847E-4
987	-9.85614E-4
988	-0.00245
989	-0.00306
990	-0.00268
991	-9.04358E-4
992	3.80448E-4
993	0.00195
994	0.00258
995	0.00121
996	-3.07586E-4
997	-4.64895E-4
998	-4.23798E-4
999	-0.00152
1000	-0.00127
1001	-0.00169
1002	-0.00135
1003	1.00103E-4
1004	0.00268
1005	0.00357
1006	0.00335
1007	0.00246
1008	0.00187
1009	3.55887E-4
1010	3.04493E-4
1011	4.93098E-4
1012	6.11703E-4
1013	-5.07841E-5
1014	-0.00139
1015	-0.00242
1016	-0.00179
1017	-0.00234
1018	-0.002
1019	3.91895E-4
1020	0.00133
1021	0.00232
1022	0.00409
1023	0.00102
1024	-0.00571
1025	-0.00957
1026	-0.01274
1027	-0.01728
1028	-0.01797
1029	-0.0152
1030	-0.01466
1031	-0.01591
1032	-0.01511
1033	-0.01346
1034	-0.01156
1035	-0.0092
1036	-0.00507
1037	-0.00242
1038	-8.84473E-4
1039	-0.00101
1040	-0.00138
1041	-0.00288
1042	-0.00493
1043	-0.00701
1044	-0.00776
1045	-0.00782
1046	-0.00828
1047	-0.00702
1048	-0.00646
1049	-0.00515
1050	-0.00504
1051	-0.00516
1052	-0.00476
1053	-0.00336
1054	-0.00308
1055	-0.00283
1056	-0.00254
1057	-0.00305
1058	-0.00427
1059	-0.00487
1060	-0.00472
1061	-0.00267
1062	-0.00234
1063	-0.00272
1064	-0.005
1065	-0.00724
1066	-0.01143
1067	-0.01387
1068	-0.01366
1069	-0.0115
1070	-0.00906
1071	-0.00708
1072	-0.00546
1073	-0.00408
1074	-0.00361
1075	-0.00348
1076	-0.00224
1077	-7.25508E-4
1078	1.34009E-5
1079	0.00166
1080	0.00116
1081	-7.65941E-4
1082	-0.0025
1083	-0.00352
1084	-0.00434
1085	-0.0031
1086	-0.00189
1087	-0.00141
1088	-0.00136
1089	-0.00123
1090	-0.00153
1091	-8.32222E-4
1092	7.91947E-4
1093	0.00194
1094	0.00164
1095	0.00327
1096	0.00464
1097	0.00463
1098	0.00351
1099	0.00386
1100	0.0041
1101	0.00418
1102	0.00444
1103	0.00456
1104	0.00236
1105	-0.00353
1106	-0.00888
1107	-0.01185
1108	-0.01135
1109	-0.00948
1110	-0.00538
1111	-6.08784E-4
1112	0.00203
1113	0.00256
1114	0.00285
1115	0.00298
1116	0.00264
1117	0.00289
1118	0.00288
1119	0.00263
1120	0.00158
1121	1.98413E-4
1122	-0.00269
1123	-0.00483
1124	-0.00603
1125	-0.00473
1126	-0.00174
1127	0.00222
1128	0.00507
1129	0.00569
1130	0.00446
1131	0.00121
1132	-6.93667E-4
1133	-0.00285
1134	-0.00302
1135	-0.00364
1136	-0.00321
1137	-0.00219
1138	0.00144
1139	0.00456
1140	0.00758
1141	0.00755
1142	0.0049
1143	-0.00161
1144	-0.01098
1145	-0.01801
1146	-0.02061
1147	-0.02257
1148	-0.02273
1149	-0.01868
1150	-0.01535
1151	-0.01371
1152	-0.01061
1153	-0.00687
1154	-0.00196
1155	4.78588E-4
1156	8.40625E-4
1157	0.00196
1158	2.247E-4
1159	-0.00497
1160	-0.00793
1161	-0.00943
1162	-0.01033
1163	-0.00794
1164	-0.00523
1165	-0.003
1166	8.34193E-4
1167	0.0016
1168	7.99879E-5
1169	-4.70174E-5
1170	-0.00152
1171	-0.00316
1172	-0.00348
1173	-0.00197
1174	-8.47817E-4
1175	0.00161
1176	0.00247
1177	0.00183
1178	1.12561E-4
1179	-0.00161
1180	-0.0024
1181	-0.00191
1182	-0.00117
1183	-7.35595E-4
1184	-9.08901E-4
1185	-0.00141
1186	-0.00299
1187	-0.00341
1188	-0.00175
1189	1.84089E-4
1190	0.00155
1191	0.00323
1192	0.00351
1193	0.00175
1194	-3.81745E-4
1195	-0.00308
1196	-0.00453
1197	-0.00528
1198	-0.00592
1199	-0.00679
1200	-0.00664
1201	-0.00719
1202	-0.00616
1203	-0.00451
1204	-0.00101
1205	0.00264
1206	0.00509
1207	0.00493
1208	0.00336
1209	0.00127
1210	-0.00127
1211	-0.00292
1212	-0.00494
1213	-0.00487
1214	-0.00492
1215	-0.00356
1216	-0.00319
1217	-0.00121
1218	-1.13331E-4
1219	7.83951E-4
1220	7.83533E-4
1221	0.00136
1222	0.00202
1223	0.00234
1224	0.00314
1225	0.0036
1226	0.00376
1227	0.0039
1228	0.00346
1229	0.00266
1230	6.21767E-4
1231	-3.36502E-4
1232	-8.24771E-4
1233	6.8696E-4
1234	3.28691E-4
1235	8.01691E-4
1236	9.17405E-4
1237	-6.6881E-5
1238	1.28833E-4
1239	0.00261
1240	0.00366
1241	0.00306
1242	0.0034
1243	3.17163E-4
1244	-0.00255
1245	-0.0029
1246	-0.00176
1247	-0.00172
1248	-0.00118
1249	-0.00141
1250	-0.00208
1251	-0.00225
1252	-0.00259
1253	-0.00251
1254	-0.00263
1255	-0.00262
1256	-0.00196
1257	-4.99106E-4
1258	0.00122
1259	0.0043
1260	0.0063
1261	0.00561
1262	0.00438
1263	0.00165
1264	-0.00396
1265	-0.00804
1266	-0.00916
1267	-0.01195
1268	-0.01482
1269	-0.0133
1270	-0.01292
1271	-0.0134
1272	-0.01059
1273	-0.00444
1274	-0.00156
1275	0.00167
1276	0.00627
1277	0.00916
1278	0.0092
1279	0.00991
1280	0.0084
1281	0.00302
1282	6.42867E-4
1283	4.04134E-5
1284	-0.00126
1285	-0.0017
1286	-1.6758E-4
